Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34995398,12/12/2016 11:08:50 PM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11235,2444 OCEAN PARKWAY,OCEAN PARKWAY,OCEAN COURT,PARKWAY COURT,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:08:50 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 01:21:15 AM,15 BROOKLYN,BROOKLYN,993868,154267,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59009822914797,-73.96537023047696,"(40.59009822914797, -73.96537023047696)"
34994154,12/12/2016 11:08:47 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11369,25-61 MC INTOSH STREET,MC INTOSH STREET,,,,,ADDRESS,East Elmhurst,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,03 QUEENS,QUEENS,1020389,217761,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76430620480852,-73.86954054372987,"(40.76430620480852, -73.86954054372987)"
34988908,12/12/2016 11:08:44 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10467,92 EAST  208 STREET,EAST  208 STREET,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,07 BRONX,BRONX,1016959,259378,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.878546342473385,-73.88171974857643,"(40.878546342473385, -73.88171974857643)"
34992052,12/12/2016 11:08:44 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11226,405 EAST   16 STREET,EAST   16 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,14 BROOKLYN,BROOKLYN,994421,172667,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64060179977588,-73.96335142777613,"(40.64060179977588, -73.96335142777613)"
34989053,12/12/2016 11:08:42 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11101,11-19 47TH ROAD,47TH ROAD,,,,,LATLONG,LONG ISLAND CITY,,N/A,Pending,01/11/2017 11:08:42 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/12/2016 11:11:02 PM,02 QUEENS,QUEENS,998038,210409,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74418994783657,-73.95024125487042,"(40.74418994783657, -73.95024125487042)"
34989150,12/12/2016 11:08:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,10002,102 NORFOLK STREET,NORFOLK STREET,DELANCEY ST,RIVINGTON ST,,,ADDRESS,NEW YORK,,N/A,Open,,,,03 MANHATTAN,MANHATTAN,987819,201162,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71881922895107,-73.98712493829669,"(40.71881922895107, -73.98712493829669)"
34995893,12/12/2016 11:06:43 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10025,306 WEST   94 STREET,WEST   94 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,991292,228595,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79411373034442,-73.97456746164642,"(40.79411373034442, -73.97456746164642)"
34990952,12/12/2016 11:06:30 PM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,20 CROOKE AVENUE,CROOKE AVENUE,PARADE PLACE,ST PAULS PLACE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:06:30 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 02:13:46 AM,14 BROOKLYN,BROOKLYN,994084,176819,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65199852272685,-73.96455966729852,"(40.65199852272685, -73.96455966729852)"
34994948,12/12/2016 11:06:13 PM,12/13/2016 12:25:31 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11434,180-25 LINDEN BOULEVARD,LINDEN BOULEVARD,LONG ISLAND RAILROAD,NEWBURG STREET,,,ADDRESS,JAMAICA,,Precinct,Closed,12/13/2016 07:06:13 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 12:25:31 AM,12 QUEENS,QUEENS,1049159,191533,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69215258687501,-73.7659360793224,"(40.69215258687501, -73.7659360793224)"
34993906,12/12/2016 11:06:03 PM,12/13/2016 12:10:37 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10310,161 MYRTLE AVENUE,MYRTLE AVENUE,BROADWAY,BEND,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,12/13/2016 07:06:03 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 12:10:37 AM,01 STATEN ISLAND,STATEN ISLAND,951768,168749,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.629794010611825,-74.11702157731393,"(40.629794010611825, -74.11702157731393)"
34989886,12/12/2016 11:05:48 PM,12/13/2016 02:14:55 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10038,,,,,BEEKMAN STREET,NASSAU STREET,INTERSECTION,NEW YORK,,Precinct,Closed,12/13/2016 07:05:48 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 02:14:55 AM,01 MANHATTAN,MANHATTAN,982454,198397,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71123050257566,-74.00647827911699,"(40.71123050257566, -74.00647827911699)"
34992107,12/12/2016 11:05:23 PM,12/13/2016 01:56:52 AM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Store/Commercial,10036,592 7 AVENUE,7 AVENUE,WEST 41 STREET,WEST 42 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/13/2016 01:43:53 AM,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",12/13/2016 01:56:52 AM,05 MANHATTAN,MANHATTAN,987814,214636,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75580202659486,-73.98713583741953,"(40.75580202659486, -73.98713583741953)"
34995843,12/12/2016 11:05:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Lamp Missing,,11210,,,,,BROOKLYN AVENUE,FARRAGUT ROAD,INTERSECTION,BROOKLYN,,N/A,Open,,,,17 BROOKLYN,BROOKLYN,1000278,171222,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63662692186297,-73.9422506781794,"(40.63662692186297, -73.9422506781794)"
34992360,12/12/2016 11:04:57 PM,12/12/2016 11:18:41 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,99-20 34 AVENUE,34 AVENUE,99 STREET,100 STREET,,,ADDRESS,CORONA,,Precinct,Closed,12/13/2016 07:04:57 AM,The Police Department reviewed your complaint and provided additional information below.,12/12/2016 11:18:41 PM,03 QUEENS,QUEENS,1020580,214523,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75541795166919,-73.86886854525453,"(40.75541795166919, -73.86886854525453)"
34989758,12/12/2016 11:04:27 PM,,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10458,261 EAST 202 STREET,EAST 202 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,12/13/2016 07:04:27 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 11:19:46 PM,07 BRONX,BRONX,1016141,257280,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87279097816121,-73.88468773284526,"(40.87279097816121, -73.88468773284526)"
34994777,12/12/2016 11:04:18 PM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11379,79-67 68 ROAD,68 ROAD,79 STREET,80 STREET,,,ADDRESS,MIDDLE VILLAGE,,Precinct,Assigned,12/13/2016 07:04:18 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/12/2016 11:38:55 PM,05 QUEENS,QUEENS,1019826,198172,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71054158998552,-73.87167652665555,"(40.71054158998552, -73.87167652665555)"
34992990,12/12/2016 11:03:49 PM,12/13/2016 12:26:34 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11232,870 42 STREET,42 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 07:03:49 AM,The Police Department responded to the complaint and took action to fix the condition.,12/13/2016 12:26:34 AM,12 BROOKLYN,BROOKLYN,984910,174167,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64472479285036,-73.9976217135385,"(40.64472479285036, -73.9976217135385)"
34996318,12/12/2016 11:03:40 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11203,522 EAST   51 STREET,EAST   51 STREET,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,17 BROOKLYN,BROOKLYN,1003930,175708,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64893266256951,-73.92907934157077,"(40.64893266256951, -73.92907934157077)"
34994406,12/12/2016 11:02:49 PM,,DPR,Department of Parks and Recreation,Animal in a Park,Wildlife Sighting,Park,10039,,,,,,,,NEW YORK,,N/A,Open,12/19/2016 11:02:49 PM,The Department of Parks and Recreation usually requires 7 days to respond to this type of complaint. Please note your Service Request number for future reference.,,10 MANHATTAN,MANHATTAN,,,Jackie Robinson Park - Playground One Fifty Two Clii,MANHATTAN,Jackie Robinson Park - Playground One Fifty Two Clii,M014-02,,,2124080100,West 152nd Street and Bradhurst Avenue,NEW YORK,NY,10039,N,,,,,,,,,,,,,,
34992970,12/12/2016 11:02:04 PM,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11235,2940 OCEAN PARKWAY,OCEAN PARKWAY,NEPTUNE AVENUE,OCEAN VIEW AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:02:04 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 12:19:07 AM,13 BROOKLYN,BROOKLYN,993190,150398,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57947930315098,-73.9678164986374,"(40.57947930315098, -73.9678164986374)"
34995138,12/12/2016 11:01:52 PM,12/13/2016 01:07:11 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10003,34 EAST 4 STREET,EAST 4 STREET,LAFAYETTE STREET,BOWERY,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 07:01:52 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/13/2016 01:07:11 AM,02 MANHATTAN,MANHATTAN,986369,204315,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72747391687811,-73.992354777559,"(40.72747391687811, -73.992354777559)"
34994074,12/12/2016 11:01:36 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10016,126 LEXINGTON AVENUE,LEXINGTON AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,05 MANHATTAN,MANHATTAN,989157,209931,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74288734450505,-73.98229174810815,"(40.74288734450505, -73.98229174810815)"
34989576,12/12/2016 11:01:31 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10452,1183 GERARD AVENUE,GERARD AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,04 BRONX,BRONX,1006211,243445,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.834848330555566,-73.92063817038486,"(40.834848330555566, -73.92063817038486)"
34992935,12/12/2016 11:00:44 PM,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Temperature,Restaurant/Bar/Deli/Bakery,11211,440 UNION AVENUE,UNION AVENUE,DEVOE STREET,KEAP STREET,,,ADDRESS,BROOKLYN,,N/A,Open,01/18/2017 11:00:44 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type may result in agency contact and/or investigation at the time of a routine inspection.  Status will be available 37 days after the date of your complaint by calling 311. Please note your Service Request number for future reference.,,01 BROOKLYN,BROOKLYN,997688,199225,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71349314251946,-73.95152668468276,"(40.71349314251946, -73.95152668468276)"
34989622,12/12/2016 11:00:14 PM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,471 EAST 35 STREET,EAST 35 STREET,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,Precinct,Assigned,12/13/2016 07:00:14 AM,Your complaint has been received by the Police Department and additional information will be available later.,12/13/2016 12:33:01 AM,17 BROOKLYN,BROOKLYN,999814,173616,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.643198765622635,-73.9439169599274,"(40.643198765622635, -73.9439169599274)"
34993024,12/12/2016 11:00:10 PM,12/12/2016 11:44:08 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10033,612 WEST 178 STREET,WEST 178 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 07:00:10 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/12/2016 11:44:08 PM,12 MANHATTAN,MANHATTAN,1002054,248068,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84754647226867,-73.93564830036111,"(40.84754647226867, -73.93564830036111)"
34988861,12/12/2016 10:59:42 PM,12/13/2016 02:14:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,32-41 55 STREET,55 STREET,32 AVENUE,AMTRAK RAILROAD,,,ADDRESS,WOODSIDE,,Precinct,Closed,12/13/2016 06:59:42 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/13/2016 02:14:52 AM,01 QUEENS,QUEENS,1010291,214208,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7545896466106,-73.90600740074,"(40.7545896466106, -73.90600740074)"
34996207,12/12/2016 10:59:23 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10459,1352 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,03 BRONX,BRONX,1012672,241702,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83004587041702,-73.89729705736173,"(40.83004587041702, -73.89729705736173)"
34989745,12/12/2016 10:59:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11221,335 CENTRAL AVENUE,CENTRAL AVENUE,GROVE ST,LINDEN ST,,,ADDRESS,BROOKLYN,,N/A,Open,,,,04 BROOKLYN,BROOKLYN,1006669,192375,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69467331199665,-73.91915340044186,"(40.69467331199665, -73.91915340044186)"
34992952,12/12/2016 10:57:37 PM,12/12/2016 11:18:42 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10014,8 CHRISTOPHER STREET,CHRISTOPHER STREET,GREENWICH AVENUE,GAY STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 06:57:37 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/12/2016 11:18:42 PM,02 MANHATTAN,MANHATTAN,984235,206695,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73400668783107,-74.00005412438867,"(40.73400668783107, -74.00005412438867)"
34988501,12/12/2016 10:57:27 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10472,1030 BOYNTON AVENUE,BOYNTON AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,09 BRONX,BRONX,1018187,239879,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8250227912721,-73.87737784124917,"(40.8250227912721, -73.87737784124917)"
34995394,12/12/2016 10:57:05 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10022,338 EAST 53 STREET,EAST 53 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,01/11/2017 10:57:05 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/12/2016 11:00:11 PM,06 MANHATTAN,MANHATTAN,993625,214831,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.756333000041984,-73.96616091803996,"(40.756333000041984, -73.96616091803996)"
34990916,12/12/2016 10:56:46 PM,12/12/2016 11:46:17 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11238,186 PROSPECT PLACE,PROSPECT PLACE,CARLTON AVENUE,VANDERBILT AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 06:56:46 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/12/2016 11:46:17 PM,08 BROOKLYN,BROOKLYN,992417,186296,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67801247776195,-73.9705558167707,"(40.67801247776195, -73.9705558167707)"
34996197,12/12/2016 10:56:15 PM,12/13/2016 01:37:24 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10466,639 EAST 235 STREET,EAST 235 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,,,ADDRESS,BRONX,,Precinct,Closed,12/13/2016 06:56:15 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,12/13/2016 01:37:24 AM,12 BRONX,BRONX,1023369,265565,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.895501608133394,-73.858504203116,"(40.895501608133394, -73.858504203116)"
34989470,12/12/2016 10:56:14 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10461,3132 BUHRE AVENUE,BUHRE AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,12/12/2016 12:00:00 AM,10 BRONX,BRONX,1031652,248403,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848356660025495,-73.82866557567019,"(40.848356660025495, -73.82866557567019)"
34996161,12/12/2016 10:56:13 PM,,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10002,102 NORFOLK STREET,NORFOLK STREET,DELANCEY STREET,RIVINGTON STREET,,,ADDRESS,NEW YORK,,Precinct,Open,12/13/2016 06:56:13 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,MANHATTAN,987819,201162,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71881922895107,-73.98712493829669,"(40.71881922895107, -73.98712493829669)"
34990290,12/12/2016 10:56:08 PM,12/13/2016 12:04:18 AM,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,10024,120 WEST 91 STREET,WEST 91 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 06:56:08 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/13/2016 12:04:18 AM,07 MANHATTAN,MANHATTAN,992287,227147,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79013851209386,-73.97097570192417,"(40.79013851209386, -73.97097570192417)"
34994012,12/12/2016 10:56:03 PM,12/13/2016 12:40:34 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10013,135 WEST BROADWAY,WEST BROADWAY,DUANE STREET,THOMAS STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,12/13/2016 06:56:03 AM,The Police Department responded to the complaint and determined that police action was not necessary.,12/13/2016 12:40:34 AM,01 MANHATTAN,MANHATTAN,981968,200411,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.716758339844795,-74.00823199278983,"(40.716758339844795, -74.00823199278983)"
34995275,12/12/2016 10:55:45 PM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11208,415 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Open,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,12/12/2016 12:00:00 AM,05 BROOKLYN,BROOKLYN,1020780,186961,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67976614346858,-73.86829623083189,"(40.67976614346858, -73.86829623083189)"
34989637,12/12/2016 10:55:31 PM,12/12/2016 11:27:14 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,3475 ATLANTIC AVENUE,ATLANTIC AVENUE,LINCOLN AVENUE,NICHOLS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,12/13/2016 06:55:31 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,12/12/2016 11:27:14 PM,05 BROOKLYN,BROOKLYN,1020709,187977,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68255512222643,-73.86854671398056,"(40.68255512222643, -73.86854671398056)"
